pickup_latitude|pickup_longitude|PickUpKey|properties.category|properties.addresstype|properties.address.neighbourhood|properties.address.suburb
40.645451|-73.776726|545|aeroway|aeroway||Queens
40.645451|-73.776413|546|aeroway|aeroway||Queens
40.645462|-73.776627|547|aeroway|aeroway||Queens
40.645466|-73.776817|548|aeroway|aeroway||Queens
40.645466|-73.776718|549|aeroway|aeroway||Queens
40.645481|-73.77636|550|aeroway|aeroway||Queens
40.645496|-73.776779|551|aeroway|aeroway||Queens
40.6455|-73.791023|552|highway|road||Queens
40.6455|-73.776711|553|aeroway|aeroway||Queens
40.645504|-73.776756|554|aeroway|aeroway||Queens
40.645508|-73.776741|555|aeroway|aeroway||Queens
40.645538|-73.791237|556|highway|road||Queens
40.645546|-73.780243|557|aeroway|aeroway||Queens
40.645569|-73.972885|558|building|building|Kensington|Brooklyn
40.645573|-73.785973|559|highway|road||Queens
40.645573|-73.776329|560|aeroway|aeroway||Queens
40.64558|-73.780251|561|aeroway|aeroway||Queens
40.64558|-73.776688|562|aeroway|aeroway||Queens
40.645592|-73.780212|563|aeroway|aeroway||Queens
40.645638|-73.786194|564|highway|road||Queens
40.64566|-73.776764|565|aeroway|aeroway||Queens
40.645668|-73.785812|566|highway|road||Queens
40.645676|-73.776749|567|aeroway|aeroway||Queens
40.645679|-73.787285|568|highway|road||Queens
40.645683|-73.972595|569|building|building|Kensington|Brooklyn
40.64571|-73.791008|570|aeroway|aeroway||Queens
40.64571|-73.780312|571|aeroway|aeroway||Queens
40.645714|-73.791153|572|highway|road||Queens
40.645737|-73.787247|573|highway|road||Queens
40.645741|-73.791145|574|highway|road||Queens
40.645798|-73.776863|575|aeroway|aeroway||Queens
40.645805|-73.784988|576|highway|road||Queens
40.645851|-73.790855|577|highway|road||Queens
40.645863|-73.791428|578|highway|road||Queens
40.645908|-73.78035|579|aeroway|aeroway||Queens
40.64592|-73.77684|580|aeroway|aeroway||Queens
40.645924|-73.776833|581|aeroway|aeroway||Queens
40.64595|-73.776772|582|aeroway|aeroway||Queens
40.645969|-73.792473|583|highway|road||Queens
40.645973|-73.776855|584|aeroway|aeroway||Queens
40.645981|-73.791443|585|highway|road||Queens
40.645981|-73.776886|586|aeroway|aeroway||Queens
40.64603|-73.776817|587|aeroway|aeroway||Queens
40.646049|-73.776825|588|aeroway|aeroway||Queens
40.646141|-73.776855|589|aeroway|aeroway||Queens
40.646164|-73.776924|590|aeroway|aeroway||Queens
40.646168|-73.776932|591|aeroway|aeroway||Queens
40.646229|-73.783966|592|aeroway|aeroway||Queens
40.646233|-73.776962|593|aeroway|aeroway||Queens
40.646244|-73.780563|594|aeroway|aeroway||Queens
40.646248|-73.791|595|highway|road||Queens
40.646282|-73.777031|596|aeroway|aeroway||Queens
40.646282|-73.777023|597|aeroway|aeroway||Queens
40.646301|-73.777069|598|aeroway|aeroway||Queens
40.646378|-73.783958|599|aeroway|aeroway||Queens
40.646381|-73.7771|600|aeroway|aeroway||Queens
40.646412|-73.801155|601|highway|road||Queens
40.64642|-73.783821|602|aeroway|aeroway||Queens
40.646442|-73.776993|603|aeroway|aeroway||Queens
40.646458|-73.789299|604|aeroway|aeroway||Queens
40.646461|-73.78968|605|amenity|amenity||Queens
40.646481|-73.789993|606|amenity|amenity||Queens
40.646507|-73.789703|607|amenity|amenity||Queens
40.646519|-73.791039|608|aeroway|aeroway||Queens
40.646542|-73.783272|609|aeroway|aeroway||Queens
40.646542|-73.780983|610|aeroway|aeroway||Queens
40.646572|-73.783287|611|aeroway|aeroway||Queens
40.646584|-73.786446|612|highway|road||Queens
40.646591|-73.789276|613|railway|railway||Queens
40.646599|-73.783524|614|aeroway|aeroway||Queens
40.646626|-73.778664|615|aeroway|aeroway||Queens
40.646629|-73.781105|616|aeroway|aeroway||Queens
40.646645|-73.78949|617|amenity|amenity||Queens
40.646648|-73.789429|618|amenity|amenity||Queens
40.646656|-73.779167|619|aeroway|aeroway||Queens
40.646664|-73.778702|620|aeroway|aeroway||Queens
40.646667|-73.791039|621|aeroway|aeroway||Queens
40.646667|-73.778687|622|aeroway|aeroway||Queens
40.646671|-73.789665|623|highway|road||Queens
40.646671|-73.785835|624|highway|road||Queens
40.646687|-73.790085|625|highway|road||Queens
40.646706|-73.78994|626|highway|road||Queens
40.646706|-73.784134|627|highway|road||Queens
40.646713|-73.790405|628|highway|road||Queens
40.646713|-73.789658|629|highway|road||Queens
40.646725|-73.777855|630|aeroway|aeroway||Queens
40.646729|-73.789185|631|amenity|amenity||Queens
40.646736|-73.781418|632|aeroway|aeroway||Queens
40.64674|-73.791|633|aeroway|aeroway||Queens
40.646744|-73.777924|634|aeroway|aeroway||Queens
40.646751|-73.789322|635|amenity|amenity||Queens
40.646755|-73.778267|636|aeroway|aeroway||Queens
40.646759|-73.789948|637|highway|road||Queens
40.646763|-73.778336|638|aeroway|aeroway||Queens
40.646767|-73.788704|639|amenity|amenity||Queens
40.64677|-73.789734|640|highway|road||Queens
40.64677|-73.778244|641|aeroway|aeroway||Queens
40.646786|-73.789734|642|highway|road||Queens
40.646793|-73.789818|643|highway|road||Queens
40.646793|-73.789703|644|highway|road||Queens
40.646809|-73.789787|645|highway|road||Queens
40.646809|-73.789635|646|highway|road||Queens
40.646809|-73.78228|647|aeroway|aeroway||Queens
40.646832|-73.782074|648|aeroway|aeroway||Queens
40.646843|-73.782333|649|aeroway|aeroway||Queens
40.646847|-73.789841|650|highway|road||Queens
40.646847|-73.789803|651|highway|road||Queens
40.646847|-73.78923|652|highway|road||Queens
40.646851|-73.78997|653|highway|road||Queens
40.646851|-73.789879|654|highway|road||Queens
40.646851|-73.78289|655|aeroway|aeroway||Queens
40.646858|-73.789093|656|amenity|amenity||Queens
40.646858|-73.789024|657|amenity|amenity||Queens
40.646858|-73.782036|658|aeroway|aeroway||Queens
40.646862|-73.790077|659|highway|road||Queens
40.646862|-73.789673|660|highway|road||Queens
40.646862|-73.789429|661|highway|road||Queens
40.646862|-73.782394|662|aeroway|aeroway||Queens
40.6469|-73.790146|663|aeroway|aeroway||Queens
40.646912|-73.790108|664|aeroway|aeroway||Queens
40.646915|-73.789848|665|highway|road||Queens
40.646927|-73.789719|666|highway|road||Queens
40.646935|-73.789551|667|highway|road||Queens
40.646938|-73.789223|668|highway|road||Queens
40.646946|-73.789894|669|highway|road||Queens
40.646946|-73.789825|670|highway|road||Queens
40.646957|-73.790138|671|aeroway|aeroway||Queens
40.646957|-73.789574|672|highway|road||Queens
40.646992|-73.789337|673|highway|road||Queens
40.646996|-73.790085|674|aeroway|aeroway||Queens
40.647007|-73.790161|675|aeroway|aeroway||Queens
40.647038|-73.789612|676|highway|road||Queens
40.647041|-73.782433|677|aeroway|aeroway||Queens
40.647045|-73.79007|678|aeroway|aeroway||Queens
40.647049|-73.791168|679|aeroway|aeroway||Queens
40.647068|-73.789932|680|aeroway|aeroway||Queens
40.647091|-73.789177|681|highway|road||Queens
40.647099|-73.789482|682|highway|road||Queens
40.647102|-73.790443|683|aeroway|aeroway||Queens
40.647121|-73.779808|684|aeroway|aeroway||Queens
40.647125|-73.790092|685|aeroway|aeroway||Queens
40.647156|-73.78965|686|aeroway|aeroway||Queens
40.647221|-73.780006|687|aeroway|aeroway||Queens
40.647278|-73.781876|688|aeroway|aeroway||Queens
40.647285|-73.780228|689|aeroway|aeroway||Queens
40.647312|-73.789215|690|highway|road||Queens
40.647362|-73.788292|691|highway|road||Queens
40.647366|-73.788513|692|highway|road||Queens
40.647381|-73.78183|693|aeroway|aeroway||Queens
40.647385|-73.788635|694|highway|road||Queens
40.647411|-73.7883|695|highway|road||Queens
40.647438|-73.788345|696|highway|road||Queens
40.647449|-73.788574|697|highway|road||Queens
40.647453|-73.788612|698|highway|road||Queens
40.647457|-73.788361|699|highway|road||Queens
40.647465|-73.786041|700|highway|road||Queens
40.647472|-73.788223|701|highway|road||Queens
40.647614|-73.789803|702|aeroway|aeroway||Queens
40.647694|-73.786217|703|highway|road||Queens
40.647709|-73.78083|704|aeroway|aeroway||Queens
40.647842|-73.777893|705|aeroway|aeroway||Queens
40.647892|-73.976303|706|place|place|Windsor Terrace|Brooklyn
40.647957|-73.78582|707|highway|road||Queens
40.648167|-73.78566|708|highway|road||Queens
40.648312|-73.785431|709|highway|road||Queens
40.648361|-73.785393|710|highway|road||Queens
40.648373|-73.783508|711|highway|road||Queens
40.648384|-73.78299|712|amenity|amenity||Queens
40.648464|-73.78521|713|highway|road||Queens
40.648491|-73.783546|714|highway|road||Queens
40.648502|-73.785301|715|highway|road||Queens
40.648521|-73.785019|716|highway|road||Queens
40.648525|-73.783234|717|highway|road||Queens
40.648537|-73.785049|718|highway|road||Queens
40.648552|-73.783195|719|highway|road||Queens
40.648556|-73.784904|720|highway|road||Queens
40.648563|-73.783699|721|amenity|amenity||Queens
40.648563|-73.783569|722|highway|road||Queens
40.648567|-73.783569|723|highway|road||Queens
40.648571|-73.783546|724|highway|road||Queens
40.648586|-73.783585|725|highway|road||Queens
40.648594|-73.784706|726|highway|road||Queens
40.648594|-73.784531|727|highway|road||Queens
40.648594|-73.783257|728|highway|road||Queens
40.648602|-73.784615|729|aeroway|aeroway||Queens
40.648602|-73.783585|730|highway|road||Queens
40.648605|-73.784821|731|highway|road||Queens
40.648605|-73.784607|732|aeroway|aeroway||Queens
40.648605|-73.783607|733|highway|road||Queens
40.648605|-73.783569|734|highway|road||Queens
40.648609|-73.783295|735|highway|road||Queens
40.648617|-73.785439|736|highway|road||Queens
40.648621|-73.783348|737|highway|road||Queens
40.648624|-73.783737|738|highway|road||Queens
40.648624|-73.783546|739|highway|road||Queens
40.648628|-73.784019|740|highway|road||Queens
40.648628|-73.78376|741|highway|road||Queens
40.648628|-73.78363|742|highway|road||Queens
40.648632|-73.783401|743|highway|road||Queens
40.648636|-73.783585|744|highway|road||Queens
40.648636|-73.783318|745|highway|road||Queens
40.648643|-73.783585|746|highway|road||Queens
40.648643|-73.783524|747|highway|road||Queens
40.648655|-73.783531|748|highway|road||Queens
40.648659|-73.783669|749|highway|road||Queens
40.648659|-73.783394|750|highway|road||Queens
40.648663|-73.784103|751|aeroway|aeroway||Queens
40.64867|-73.783913|752|highway|road||Queens
40.648685|-73.783737|753|highway|road||Queens
40.648685|-73.783615|754|highway|road||Queens
40.648693|-73.783829|755|highway|road||Queens
40.648701|-73.783485|756|highway|road||Queens
40.648705|-73.78347|757|highway|road||Queens
40.648708|-73.783539|758|highway|road||Queens
40.648708|-73.783394|759|highway|road||Queens
40.648712|-73.783928|760|aeroway|aeroway||Queens
40.648712|-73.783455|761|highway|road||Queens
40.648724|-73.783791|762|highway|road||Queens
40.648724|-73.783783|763|highway|road||Queens
40.648724|-73.783737|764|highway|road||Queens
40.648731|-73.783699|765|highway|road||Queens
40.648731|-73.78347|766|highway|road||Queens
40.648739|-73.783417|767|highway|road||Queens
40.648746|-73.783501|768|highway|road||Queens
40.64875|-73.803436|769|highway|road||Queens
40.648758|-73.783684|770|highway|road||Queens
40.648766|-73.78331|771|highway|road||Queens
40.648773|-73.783592|772|highway|road||Queens
40.648827|-73.96875|773|building|building|Ditmas Park|Brooklyn
40.648888|-73.782822|774|aeroway|aeroway||Queens
40.648918|-73.803596|775|highway|road||Queens
40.649017|-73.803764|776|highway|road||Queens
40.649471|-73.785484|777|highway|road||Queens
40.649548|-73.803169|778|building|building||Queens
40.650066|-73.980782|779|building|building|Windsor Terrace|Brooklyn
40.650089|-73.804657|780|highway|road||Queens
40.650341|-73.785378|781|highway|road||Queens
40.650429|-73.965797|782|building|building|Windsor Terrace|Brooklyn
40.651051|-73.785637|783|highway|road||Queens
40.651127|-73.805443|784|highway|road||Queens
40.651211|-74.003754|785|place|place|Sunset Park|Brooklyn
40.651268|-73.805489|786|highway|road||Queens
40.651508|-73.786079|787|highway|road||Queens
40.651604|-73.78611|788|highway|road||Queens
40.651909|-73.769325|789|building|building||Queens
40.651951|-73.786285|790|highway|road||Queens
40.652042|-73.786278|791|highway|road||Queens
40.652218|-73.786407|792|highway|road||Queens
40.652725|-73.806473|793|highway|road||Queens
40.653889|-74.004692|794|building|building|Sunset Park|Brooklyn
40.654999|0.0|795|highway|road||
40.655102|-74.003555|796|railway|railway|Sunset Park|Brooklyn
40.655163|-74.091644|797|highway|road||
40.655216|-74.105057|798|highway|road||
40.655216|-73.95977|799|building|building||Brooklyn
40.656399|-73.83905|800|building|building|Howard Beach|Queens
40.656521|-73.793945|801|highway|road||Queens
40.657112|-73.793854|802|highway|road||Queens
40.657162|-73.960258|803|building|building||Brooklyn
40.657234|-73.793648|804|highway|road||Queens
40.657513|-74.069695|805|historic|historic||
40.657658|-73.794403|806|highway|road||Queens
40.657799|-73.795212|807|highway|road||Queens
40.658989|-73.792519|808|highway|road||Queens
40.659355|-73.960655|809|building|building||Brooklyn
40.659386|-73.792343|810|highway|road||Queens
40.659626|-73.960526|811|building|building||Brooklyn
40.659737|-73.806473|812|highway|road||Queens
40.660305|-73.791885|813|highway|road||Queens
40.660782|-73.805588|814|highway|road||Queens
40.661102|-73.805153|815|highway|road||Queens
40.661221|-73.980247|816|building|building|Park Slope|Brooklyn
40.661404|-73.961105|817|amenity|amenity||Brooklyn
40.661526|-73.99324|818|highway|highway|Sunset Park|Brooklyn
40.661648|-73.915253|819|railway|railway|Brownsville|Brooklyn
40.661667|-73.979485|820|building|building|Park Slope|Brooklyn
40.662064|-73.947853|821|highway|highway|Crown Heights|Brooklyn
40.662121|-73.79081|822|highway|road||Queens
40.662682|-73.962059|823|highway|highway||Brooklyn
40.662766|-73.802574|824|highway|road||Queens
40.6633|-73.961845|825|place|place||Brooklyn
40.663387|-73.931541|826|place|place|Eastern Parkway|Brooklyn
40.663441|-73.957146|827|highway|highway||Brooklyn
40.663464|-73.786758|828|highway|road||Queens
40.663502|-73.991203|829|amenity|amenity|Sunset Park|Brooklyn
40.663658|-73.730888|830|building|building||Queens
40.663902|-73.994415|831|place|place|Sunset Park|Brooklyn
40.663918|-73.948044|832|highway|highway|Crown Heights|Brooklyn
40.664829|-73.993469|833|railway|railway|Park Slope|Brooklyn
40.664833|-73.993378|834|railway|railway|Park Slope|Brooklyn
40.664886|-73.841705|835|place|place||Queens
40.665012|-73.9897|836|building|building|Park Slope|Brooklyn
40.665047|-73.99308|837|railway|railway|Park Slope|Brooklyn
40.665195|-74.050163|838|boundary|city||
40.665573|-73.801926|839|highway|highway||Queens
40.665684|-73.979286|840|railway|railway|Park Slope|Brooklyn
40.666245|-73.992043|841|building|building|Park Slope|Brooklyn
40.666279|-73.992256|842|amenity|amenity|Park Slope|Brooklyn
40.666527|-74.082916|843|highway|road||
40.666561|-73.794472|844|highway|road||Queens
40.666592|-73.795105|845|highway|road||Queens
40.666752|-73.801453|846|highway|road||Queens
40.666866|-73.799751|847|tourism|tourism||Queens
40.667206|-73.987892|848|shop|shop|Park Slope|Brooklyn
40.667297|-73.987816|849|building|building|Park Slope|Brooklyn
40.667374|-73.991051|850|place|place|Park Slope|Brooklyn
40.667931|-73.990631|851|building|building|Park Slope|Brooklyn
40.667938|-74.047371|852|boundary|city||
40.667961|-73.987213|853|shop|shop|Park Slope|Brooklyn
40.667969|-73.983742|854|building|building|Park Slope|Brooklyn
40.668133|-73.984116|855|building|building|Park Slope|Brooklyn
40.668179|-73.99044|856|building|building|Park Slope|Brooklyn
40.668392|-73.97361|857|highway|road|Prospect Heights|Brooklyn
40.668411|-73.986862|858|building|building|Park Slope|Brooklyn
40.668427|-73.99028|859|highway|road|Park Slope|Brooklyn
40.668835|-73.989899|860|building|building|Park Slope|Brooklyn
40.66893|-73.932259|861|railway|railway|Eastern Parkway|Brooklyn
40.668957|-73.985794|862|building|building|Park Slope|Brooklyn
40.668983|-73.996605|863|highway|road||Brooklyn
40.669056|-73.996956|864|highway|road|Carroll Gardens|Brooklyn
40.669155|-73.986206|865|highway|highway|Park Slope|Brooklyn
40.669235|-73.801125|866|highway|road||Queens
40.669369|-73.986557|867|highway|highway|Park Slope|Brooklyn
40.669369|-73.940605|868|railway|railway|Eastern Parkway|Brooklyn
40.669472|-73.986046|869|highway|highway|Park Slope|Brooklyn
40.669666|-73.989212|870|shop|shop|Park Slope|Brooklyn
40.669685|-73.989243|871|shop|shop|Park Slope|Brooklyn
40.669697|-73.989395|872|shop|shop|Park Slope|Brooklyn
40.66972|-73.985893|873|building|building|Park Slope|Brooklyn
40.670013|-73.997078|874|shop|shop||Brooklyn
40.670021|-73.988953|875|railway|railway|Park Slope|Brooklyn
40.67009|-73.988884|876|shop|shop|Park Slope|Brooklyn
40.67012|-73.988869|877|shop|shop|Park Slope|Brooklyn
40.670185|-73.988754|878|highway|road|Park Slope|Brooklyn
40.670185|-73.988373|879|highway|highway|Park Slope|Brooklyn
40.670193|-73.988708|880|highway|road|Park Slope|Brooklyn
40.670223|-73.988762|881|highway|road|Park Slope|Brooklyn
40.670246|-73.988914|882|railway|railway|Park Slope|Brooklyn
40.670303|-73.988708|883|highway|road|Park Slope|Brooklyn
40.670368|-73.985306|884|building|building|Park Slope|Brooklyn
40.670692|-73.957756|885|railway|railway||Brooklyn
40.671021|-73.988228|886|building|building|Park Slope|Brooklyn
40.671074|-73.984695|887|building|building|Park Slope|Brooklyn
40.671223|-73.987953|888|railway|railway|Park Slope|Brooklyn
40.671257|-73.843018|889|amenity|amenity|Ozone Park|Queens
40.671448|-73.987724|890|railway|railway|Park Slope|Brooklyn
40.6716|-73.987556|891|railway|railway|Park Slope|Brooklyn
40.671692|-73.987534|892|building|building|Park Slope|Brooklyn
40.67186|-73.998405|893|highway|road||Brooklyn
40.67205|-73.957474|894|amenity|amenity||Brooklyn
40.672211|-73.968925|895|highway|road|Prospect Heights|Brooklyn
40.672333|-73.963051|896|building|building|Prospect Heights|Brooklyn
40.672356|-74.144005|897|landuse|industrial||
40.672459|-73.954407|898|building|building||Brooklyn
40.672459|-73.947479|899|highway|highway|Crown Heights|Brooklyn
40.672958|-73.999039|900|highway|road|Carroll Gardens|Brooklyn
